"","Longitude(x)","Latitude(y)","cropland_2arcmin_mean","built_mean","wc2.1_2.5m_elev_mean","Tree_loss_mean","trees_mean","wildareas-v3-2009-human-footprint_mean","maximum_temperature_mean_mean","Built_mean","Cropland_mean","Forestlandcover_mean","layer_mean","extinct_species_group","binomial_name","Presence","habitat_breadth","diet_breadth","body_mass_g","body_size_mm","trophic_level","global_range_size_km2","extinct"
"1951",-76.0595638729999,8.97864703500005,0.0111108468845487,0.00507213594391942,55.6798133850098,0.029764948412776,0.143170163035393,9.46332168579102,-2164.24877929688,3.46356646332424e-05,0,0.000943651190027595,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1952",-76.0595638729999,8.97864703500005,0.0111108468845487,0.00507213594391942,55.6798133850098,0.029764948412776,0.143170163035393,9.46332168579102,-2164.24877929688,3.46356646332424e-05,0,0.000943651190027595,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1953",-76.0595638729999,8.97864703500005,0.0111108468845487,0.00507213594391942,55.6798133850098,0.029764948412776,0.143170163035393,9.46332168579102,-2164.24877929688,3.46356646332424e-05,0,0.000943651190027595,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1954",-76.0595638729999,8.97864703500005,0.0111108468845487,0.00507213594391942,55.6798133850098,0.029764948412776,0.143170163035393,9.46332168579102,-2164.24877929688,3.46356646332424e-05,0,0.000943651190027595,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1955",-75.0595638729999,8.97864703500005,0.0160560086369514,0.0058941594325006,54.0693016052246,0.034562386572361,0.083540715277195,10.9528217315674,-7.06381607055664,0.000104538172308821,0,0.000103906997537706,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1956",-75.0595638729999,8.97864703500005,0.0160560086369514,0.0058941594325006,54.0693016052246,0.034562386572361,0.083540715277195,10.9528217315674,-7.06381607055664,0.000104538172308821,0,0.000103906997537706,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1957",-75.0595638729999,8.97864703500005,0.0160560086369514,0.0058941594325006,54.0693016052246,0.034562386572361,0.083540715277195,10.9528217315674,-7.06381607055664,0.000104538172308821,0,0.000103906997537706,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1958",-75.0595638729999,8.97864703500005,0.0160560086369514,0.0058941594325006,54.0693016052246,0.034562386572361,0.083540715277195,10.9528217315674,-7.06381607055664,0.000104538172308821,0,0.000103906997537706,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1959",-75.0595638729999,8.97864703500005,0.0160560086369514,0.0058941594325006,54.0693016052246,0.034562386572361,0.083540715277195,10.9528217315674,-7.06381607055664,0.000104538172308821,0,0.000103906997537706,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1960",-74.0595638729999,8.97864703500005,0.00709981005638838,0.00271341297775507,64.6508178710938,0.105216793715954,0.258158892393112,9.6472749710083,30.8460235595703,1.89353386303992e-06,0,7.1164860855788e-05,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1961",-74.0595638729999,8.97864703500005,0.00709981005638838,0.00271341297775507,64.6508178710938,0.105216793715954,0.258158892393112,9.6472749710083,30.8460235595703,1.89353386303992e-06,0,7.1164860855788e-05,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1962",-74.0595638729999,8.97864703500005,0.00709981005638838,0.00271341297775507,64.6508178710938,0.105216793715954,0.258158892393112,9.6472749710083,30.8460235595703,1.89353386303992e-06,0,7.1164860855788e-05,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1963",-74.0595638729999,8.97864703500005,0.00709981005638838,0.00271341297775507,64.6508178710938,0.105216793715954,0.258158892393112,9.6472749710083,30.8460235595703,1.89353386303992e-06,0,7.1164860855788e-05,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1964",-74.0595638729999,8.97864703500005,0.00709981005638838,0.00271341297775507,64.6508178710938,0.105216793715954,0.258158892393112,9.6472749710083,30.8460235595703,1.89353386303992e-06,0,7.1164860855788e-05,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1965",-73.0595638729999,8.97864703500005,0.00141044415067881,0.001137092593126,497.804534912109,0.189687550067902,0.777289748191833,7.04623460769653,29.5547618865967,0,0,0.436160832643509,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1966",-73.0595638729999,8.97864703500005,0.00141044415067881,0.001137092593126,497.804534912109,0.189687550067902,0.777289748191833,7.04623460769653,29.5547618865967,0,0,0.436160832643509,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1967",-73.0595638729999,8.97864703500005,0.00141044415067881,0.001137092593126,497.804534912109,0.189687550067902,0.777289748191833,7.04623460769653,29.5547618865967,0,0,0.436160832643509,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1968",-73.0595638729999,8.97864703500005,0.00141044415067881,0.001137092593126,497.804534912109,0.189687550067902,0.777289748191833,7.04623460769653,29.5547618865967,0,0,0.436160832643509,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"1969",-73.0595638729999,8.97864703500005,0.00141044415067881,0.001137092593126,497.804534912109,0.189687550067902,0.777289748191833,7.04623460769653,29.5547618865967,0,0,0.436160832643509,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1970",-72.0595638729999,8.97864703500005,0.00144297059159726,0.00339157809503376,46.1809272766113,0.0573269240558147,0.203166887164116,8.28348445892334,-800.132141113281,0.000103906997537706,0,0.0483843386173248,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1971",-72.0595638729999,8.97864703500005,0.00144297059159726,0.00339157809503376,46.1809272766113,0.0573269240558147,0.203166887164116,8.28348445892334,-800.132141113281,0.000103906997537706,0,0.0483843386173248,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1972",-72.0595638729999,8.97864703500005,0.00144297059159726,0.00339157809503376,46.1809272766113,0.0573269240558147,0.203166887164116,8.28348445892334,-800.132141113281,0.000103906997537706,0,0.0483843386173248,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1973",-72.0595638729999,8.97864703500005,0.00144297059159726,0.00339157809503376,46.1809272766113,0.0573269240558147,0.203166887164116,8.28348445892334,-800.132141113281,0.000103906997537706,0,0.0483843386173248,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"1974",-71.0595638729999,8.97864703500005,0.00251346128061414,0.00820170342922211,1631.07385253906,0.0269467942416668,0.422793835401535,8.72310447692871,-1277.04541015625,0.010162859223783,0,0.280283153057098,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1975",-71.0595638729999,8.97864703500005,0.00251346128061414,0.00820170342922211,1631.07385253906,0.0269467942416668,0.422793835401535,8.72310447692871,-1277.04541015625,0.010162859223783,0,0.280283153057098,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1976",-71.0595638729999,8.97864703500005,0.00251346128061414,0.00820170342922211,1631.07385253906,0.0269467942416668,0.422793835401535,8.72310447692871,-1277.04541015625,0.010162859223783,0,0.280283153057098,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1977",-70.0595638729999,8.97864703500005,0.023823119699955,0.00919871311634779,710.686462402344,0.042042002081871,0.454570382833481,10.1420269012451,6.34793853759766,0.0104154041036963,0.0150682711973786,0.109767653048038,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1978",-70.0595638729999,8.97864703500005,0.023823119699955,0.00919871311634779,710.686462402344,0.042042002081871,0.454570382833481,10.1420269012451,6.34793853759766,0.0104154041036963,0.0150682711973786,0.109767653048038,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1979",-70.0595638729999,8.97864703500005,0.023823119699955,0.00919871311634779,710.686462402344,0.042042002081871,0.454570382833481,10.1420269012451,6.34793853759766,0.0104154041036963,0.0150682711973786,0.109767653048038,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1980",-69.0595638729999,8.97864703500005,0.153561130166054,0.00413145683705807,123.731025695801,0.0609128326177597,0.244458124041557,6.56766700744629,32.5937080383301,0.00432385737076402,0.304237693548203,0.00343146943487227,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1981",-69.0595638729999,8.97864703500005,0.153561130166054,0.00413145683705807,123.731025695801,0.0609128326177597,0.244458124041557,6.56766700744629,32.5937080383301,0.00432385737076402,0.304237693548203,0.00343146943487227,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1982",-69.0595638729999,8.97864703500005,0.153561130166054,0.00413145683705807,123.731025695801,0.0609128326177597,0.244458124041557,6.56766700744629,32.5937080383301,0.00432385737076402,0.304237693548203,0.00343146943487227,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1983",-68.0595638729999,8.97864703500005,0.0482661016285419,0.00109047093428671,90.8675079345703,0.0257405061274767,0.369971305131912,5.14088296890259,33.0483551025391,0.00107983208727092,0.0375193506479263,0.023890433833003,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1984",-68.0595638729999,8.97864703500005,0.0482661016285419,0.00109047093428671,90.8675079345703,0.0257405061274767,0.369971305131912,5.14088296890259,33.0483551025391,0.00107983208727092,0.0375193506479263,0.023890433833003,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1985",-68.0595638729999,8.97864703500005,0.0482661016285419,0.00109047093428671,90.8675079345703,0.0257405061274767,0.369971305131912,5.14088296890259,33.0483551025391,0.00107983208727092,0.0375193506479263,0.023890433833003,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1986",-67.0595638729999,8.97864703500005,0.0701050460338593,0.00275090918876231,132.429107666016,0.0242699682712555,0.250103831291199,6.08243083953857,32.8870620727539,0.00210433616302907,0.0458915047347546,0.0354282855987549,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1987",-67.0595638729999,8.97864703500005,0.0701050460338593,0.00275090918876231,132.429107666016,0.0242699682712555,0.250103831291199,6.08243083953857,32.8870620727539,0.00210433616302907,0.0458915047347546,0.0354282855987549,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1988",-67.0595638729999,8.97864703500005,0.0701050460338593,0.00275090918876231,132.429107666016,0.0242699682712555,0.250103831291199,6.08243083953857,32.8870620727539,0.00210433616302907,0.0458915047347546,0.0354282855987549,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1989",-66.0595638729999,8.97864703500005,0.0309875402599573,0.00266921985894442,145.119171142578,0.0327087305486202,0.306932359933853,6.10609817504883,16.9129467010498,7.26501602912322e-05,0.111176244914532,0.00853462889790535,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1990",-66.0595638729999,8.97864703500005,0.0309875402599573,0.00266921985894442,145.119171142578,0.0327087305486202,0.306932359933853,6.10609817504883,16.9129467010498,7.26501602912322e-05,0.111176244914532,0.00853462889790535,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1991",-66.0595638729999,8.97864703500005,0.0309875402599573,0.00266921985894442,145.119171142578,0.0327087305486202,0.306932359933853,6.10609817504883,16.9129467010498,7.26501602912322e-05,0.111176244914532,0.00853462889790535,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1992",-65.0595638729999,8.97864703500005,0.00766480015590787,0.00188476999755949,134.195678710938,0.0544663518667221,0.461043298244476,6.78559064865112,-26.098445892334,0.000312352174660191,0.0020109573379159,0.0173784419894218,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1993",-65.0595638729999,8.97864703500005,0.00766480015590787,0.00188476999755949,134.195678710938,0.0544663518667221,0.461043298244476,6.78559064865112,-26.098445892334,0.000312352174660191,0.0020109573379159,0.0173784419894218,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1994",-65.0595638729999,8.97864703500005,0.00766480015590787,0.00188476999755949,134.195678710938,0.0544663518667221,0.461043298244476,6.78559064865112,-26.098445892334,0.000312352174660191,0.0020109573379159,0.0173784419894218,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1995",-64.0595638729999,8.97864703500005,0.0224997941404581,0.00734934117645025,220.30729675293,0.0282849203795195,0.218710571527481,9.50426292419434,26.6806983947754,0.00338112399913371,0,0.0242648553103209,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1996",-64.0595638729999,8.97864703500005,0.0224997941404581,0.00734934117645025,220.30729675293,0.0282849203795195,0.218710571527481,9.50426292419434,26.6806983947754,0.00338112399913371,0,0.0242648553103209,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"1997",-64.0595638729999,8.97864703500005,0.0224997941404581,0.00734934117645025,220.30729675293,0.0282849203795195,0.218710571527481,9.50426292419434,26.6806983947754,0.00338112399913371,0,0.0242648553103209,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"1998",-63.0595638729999,8.97864703500005,0.0031386234331876,0.00185531575698406,80.9095306396484,0.264994651079178,0.187887638807297,6.58697032928467,26.8916835784912,0.000373232876881957,0,0.0523952320218086,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"1999",-63.0595638729999,8.97864703500005,0.0031386234331876,0.00185531575698406,80.9095306396484,0.264994651079178,0.187887638807297,6.58697032928467,26.8916835784912,0.000373232876881957,0,0.0523952320218086,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2000",-63.0595638729999,8.97864703500005,0.0031386234331876,0.00185531575698406,80.9095306396484,0.264994651079178,0.187887638807297,6.58697032928467,26.8916835784912,0.000373232876881957,0,0.0523952320218086,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2001",-62.0595638729999,8.97864703500005,0.00203697104007006,0.00131899397820234,14.5678853988647,0.0319238677620888,0.345035970211029,3.93491911888123,-54.9498558044434,5.68060158911976e-06,0,0.221850976347923,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2002",-62.0595638729999,8.97864703500005,0.00203697104007006,0.00131899397820234,14.5678853988647,0.0319238677620888,0.345035970211029,3.93491911888123,-54.9498558044434,5.68060158911976e-06,0,0.221850976347923,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2003",-62.0595638729999,8.97864703500005,0.00203697104007006,0.00131899397820234,14.5678853988647,0.0319238677620888,0.345035970211029,3.93491911888123,-54.9498558044434,5.68060158911976e-06,0,0.221850976347923,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2004",-61.0595638729999,8.97864703500005,0.000105742299638223,0.000227029056986794,13.183632850647,0.0060746967792511,0.576917052268982,1.11244535446167,-1436.16906738281,0.000103906997537706,0,0.541637420654297,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2005",-61.0595638729999,8.97864703500005,0.000105742299638223,0.000227029056986794,13.183632850647,0.0060746967792511,0.576917052268982,1.11244535446167,-1436.16906738281,0.000103906997537706,0,0.541637420654297,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2006",-60.0595638729999,8.97864703500005,2.2358829028235e-06,4.25690950578428e-06,15.2747526168823,0.000258786778431386,0.135767981410027,0.0382476150989532,-8939.3291015625,1.89353386303992e-06,0,0.0749428421258926,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2007",-60.0595638729999,8.97864703500005,2.2358829028235e-06,4.25690950578428e-06,15.2747526168823,0.000258786778431386,0.135767981410027,0.0382476150989532,-8939.3291015625,1.89353386303992e-06,0,0.0749428421258926,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2008",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"2009",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2010",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2011",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"2012",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2013",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"2014",-84.0595638729999,7.97864703500005,3.5423490771791e-05,4.84552765556145e-05,168.950393676758,0.000267895491560921,0.0111578200012445,0.0496441349387169,-9938.8935546875,0,0,0.00159324065316468,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"2015",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"2016",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2017",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2018",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Gymnopis_multiplicata",1,"generalist","specialist",NA,480,"carnivore",NA,0
"2019",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2020",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Leptodactylus_melanonotus",1,"generalist","",NA,58,"",NA,0
"2021",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"2022",-83.0595638729999,7.97864703500005,0.00904819089919329,0.000915275944862515,108.526214599609,0.0161308962851763,0.132744908332825,1.43832302093506,-8324.990234375,0,0.00334080774337053,0.0268120523542166,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"2023",-82.0595638729999,7.97864703500005,0.00468894280493259,0.00232217460870743,144.274459838867,0.0273510534316301,0.182947933673859,2.66422939300537,-6082.06201171875,0.00167040387168527,6.08807204116601e-05,0.0288801193237305,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2024",-82.0595638729999,7.97864703500005,0.00468894280493259,0.00232217460870743,144.274459838867,0.0273510534316301,0.182947933673859,2.66422939300537,-6082.06201171875,0.00167040387168527,6.08807204116601e-05,0.0288801193237305,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2025",-82.0595638729999,7.97864703500005,0.00468894280493259,0.00232217460870743,144.274459838867,0.0273510534316301,0.182947933673859,2.66422939300537,-6082.06201171875,0.00167040387168527,6.08807204116601e-05,0.0288801193237305,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2026",-82.0595638729999,7.97864703500005,0.00468894280493259,0.00232217460870743,144.274459838867,0.0273510534316301,0.182947933673859,2.66422939300537,-6082.06201171875,0.00167040387168527,6.08807204116601e-05,0.0288801193237305,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"2027",-81.0595638729999,7.97864703500005,0.0163743980228901,0.00342192710377276,179.053512573242,0.0743008702993393,0.412947088479996,7.86529493331909,-1104.89343261719,3.04403602058301e-05,0.00668161548674107,0.0268659368157387,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2028",-81.0595638729999,7.97864703500005,0.0163743980228901,0.00342192710377276,179.053512573242,0.0743008702993393,0.412947088479996,7.86529493331909,-1104.89343261719,3.04403602058301e-05,0.00668161548674107,0.0268659368157387,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2029",-81.0595638729999,7.97864703500005,0.0163743980228901,0.00342192710377276,179.053512573242,0.0743008702993393,0.412947088479996,7.86529493331909,-1104.89343261719,3.04403602058301e-05,0.00668161548674107,0.0268659368157387,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2030",-81.0595638729999,7.97864703500005,0.0163743980228901,0.00342192710377276,179.053512573242,0.0743008702993393,0.412947088479996,7.86529493331909,-1104.89343261719,3.04403602058301e-05,0.00668161548674107,0.0268659368157387,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"2031",-81.0595638729999,7.97864703500005,0.0163743980228901,0.00342192710377276,179.053512573242,0.0743008702993393,0.412947088479996,7.86529493331909,-1104.89343261719,3.04403602058301e-05,0.00668161548674107,0.0268659368157387,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"2032",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"2033",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2034",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2035",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
"2036",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Rhinella_horribilis",1,"generalist","specialist",106.25,241,"",NA,0
"2037",-80.0595638729999,7.97864703500005,0.0320896804332733,0.00444201054051518,101.15892791748,0.00899489317089319,0.0993859842419624,3.61821603775024,-6413.3916015625,0.00341007905080914,0.0235074162483215,0.0026622056029737,1,"Craugastor omoaensis","Trachycephalus_vermiculatus",1,"generalist","specialist",56.9,105,"",NA,0
"2038",-78.0595638729999,7.97864703500005,0.00121042446698993,0.000176992907654494,238.318664550781,0.0483474433422089,0.644900918006897,2.00016283988953,-2318.37646484375,8.20531386125367e-06,0,0.5645472407341,1,"Craugastor omoaensis","Agalychnis_callidryas",1,"generalist","",12,77.2,"",NA,0
"2039",-78.0595638729999,7.97864703500005,0.00121042446698993,0.000176992907654494,238.318664550781,0.0483474433422089,0.644900918006897,2.00016283988953,-2318.37646484375,8.20531386125367e-06,0,0.5645472407341,1,"Craugastor omoaensis","Dendropsophus_microcephalus",1,"generalist","",28,32,"",NA,0
"2040",-78.0595638729999,7.97864703500005,0.00121042446698993,0.000176992907654494,238.318664550781,0.0483474433422089,0.644900918006897,2.00016283988953,-2318.37646484375,8.20531386125367e-06,0,0.5645472407341,1,"Craugastor omoaensis","Engystomops_pustulosus",1,"generalist","",NA,48.2,"",NA,0
"2041",-78.0595638729999,7.97864703500005,0.00121042446698993,0.000176992907654494,238.318664550781,0.0483474433422089,0.644900918006897,2.00016283988953,-2318.37646484375,8.20531386125367e-06,0,0.5645472407341,1,"Craugastor omoaensis","Leptodactylus_fragilis",1,"generalist","",NA,43,"",NA,0
